YEAR,QUARTER,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,CARRIER_REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,SERVICE_CLASS,AVL_SEAT_MILES_320,REV_PAX_MILES_140,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_MAIL_249,AVL_TON_MILES_280,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,NON_REV_ACRFT_HRS_AIRBORNE_620,ACRFT_HRS_RAMPTORAMP_630,HOURS_AIRBORNE_650,AIR_DAYS_EQUIP_810,AIR_DAYS_ROUTE_820,AIRCRAFT_FUELS_921,NUM_MONTHS
2024,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,Z,327502525.00,286656886.00,28700541.00,34853.00,0.00,40610313.00,1871443.00,1627.00,4201.00,,4836.00,4038.00,489.00,,3437849.00,3
2024,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,F,531169100.00,459217765.00,45981765.00,59989.00,0.00,65864968.00,3035252.00,2908.00,6899.00,,8097.00,,,,,3
2024,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,K,531169100.00,459217765.00,45981765.00,59989.00,0.00,65864968.00,3035252.00,2908.00,6899.00,,8097.00,,,,,3
2024,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,Z,531169100.00,459217765.00,45981765.00,59989.00,0.00,65864968.00,3035252.00,2908.00,6899.00,,8097.00,6633.00,802.00,,5646495.00,3
2024,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,F,700223720.00,574689186.00,57660945.00,180740.00,11286.00,90381725.00,9213470.00,18515.00,24043.00,,30584.00,,,,,3
2024,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,K,700223720.00,574689186.00,57660945.00,180740.00,11286.00,90381725.00,9213470.00,18515.00,24043.00,,30584.00,,,,,3
2024,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,L,1046672.00,803158.00,80316.00,0.00,0.00,135341.00,13772.00,22.00,34.00,,40.00,,,,,3
2024,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,V,1046672.00,803158.00,80316.00,0.00,0.00,135341.00,13772.00,22.00,34.00,,40.00,,,,,3
2024,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,Z,701270392.00,575492344.00,57741260.00,180740.00,11286.00,90517066.00,9227242.00,18537.00,24077.00,,30624.00,24376.00,3731.00,,14454000.00,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,F,243447680.00,184856605.00,18726119.00,240458.00,0.00,30108999.00,1902136.00,13614.00,6240.00,,10585.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,K,243447680.00,184856605.00,18726119.00,240458.00,0.00,30108999.00,1902136.00,13614.00,6240.00,,10585.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,L,10752.00,3612.00,361.00,0.00,0.00,1302.00,84.00,1.00,0.00,,1.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,V,10752.00,3612.00,361.00,0.00,0.00,1302.00,84.00,1.00,0.00,,1.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,Z,243458432.00,184860217.00,18726480.00,240458.00,0.00,30110301.00,1902220.00,13615.00,6241.00,,10585.00,6241.00,1710.00,,6678061.00,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,2288490996.00,1963923823.00,232544580.00,36055885.00,96312.00,438854753.00,8237077.00,2859.00,16540.00,,17906.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,2288490996.00,1963923823.00,232544580.00,36055885.00,96312.00,438854753.00,8237077.00,2859.00,16540.00,,17906.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,2288490996.00,1963923823.00,232544580.00,36055885.00,96312.00,438854753.00,8237077.00,2859.00,16540.00,,17906.00,16540.00,1559.00,,30812114.00,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,2,P,0.00,0.00,9842802.00,9842802.00,0.00,22475330.00,328107.00,179.00,695.00,,770.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,2,V,0.00,0.00,9842802.00,9842802.00,0.00,22475330.00,328107.00,179.00,695.00,,770.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,2,Z,0.00,0.00,9842802.00,9842802.00,0.00,22475330.00,328107.00,179.00,695.00,,770.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,F,1105225695.00,903639702.00,90730132.00,366162.00,0.00,146232398.00,5847755.00,2383.00,12037.00,,12904.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,K,1105225695.00,903639702.00,90730132.00,366162.00,0.00,146232398.00,5847755.00,2383.00,12037.00,,12904.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,Z,1105225695.00,903639702.00,90730132.00,366162.00,0.00,146232398.00,5847755.00,2383.00,12037.00,,12904.00,12038.00,1614.00,,10952379.00,3
2024,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,1397454014.00,1011517392.00,123785333.00,22584387.00,49207.00,268212236.00,5035591.00,1231.00,9995.00,,10573.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,1397454014.00,1011517392.00,123785333.00,22584387.00,49207.00,268212236.00,5035591.00,1231.00,9995.00,,10573.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,V,1231818.00,682374.00,68237.00,0.00,0.00,235951.00,4431.00,3.00,10.00,,12.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,1398685832.00,1012199766.00,123853570.00,22584387.00,49207.00,268448187.00,5040022.00,1234.00,10005.00,,10585.00,10005.00,602.00,,19071458.00,3
2024,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,721,1,F,14373450.00,8102250.00,813037.00,2812.00,0.00,1901835.00,76050.00,26.00,151.00,,160.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,721,1,K,14373450.00,8102250.00,813037.00,2812.00,0.00,1901835.00,76050.00,26.00,151.00,,160.00,,,,,3
2024,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,721,1,Z,14373450.00,8102250.00,813037.00,2812.00,0.00,1901835.00,76050.00,26.00,151.00,,160.00,151.00,13.00,,58794.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,F,202327829.00,174835238.00,20844099.00,3343605.00,16971.00,34668617.00,720312.00,317.00,1484.00,,1668.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,K,202327829.00,174835238.00,20844099.00,3343605.00,16971.00,34668617.00,720312.00,317.00,1484.00,,1668.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,L,3630801.00,908871.00,94400.00,3232.00,281.00,659477.00,13702.00,13.00,31.00,,35.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,V,3630801.00,908871.00,94400.00,3232.00,281.00,659477.00,13702.00,13.00,31.00,,35.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,Z,205958630.00,175744109.00,20938499.00,3346837.00,17252.00,35328094.00,734014.00,330.00,1514.00,,1704.00,1514.00,119.00,,2706642.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,F,370287096.00,330481373.00,39350455.00,6211840.00,90477.00,53575130.00,1143546.00,719.00,2341.00,,2712.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,K,370287096.00,330481373.00,39350455.00,6211840.00,90477.00,53575130.00,1143546.00,719.00,2341.00,,2712.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,L,1451598.00,339306.00,33931.00,0.00,0.00,200612.00,4282.00,5.00,9.00,,11.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,V,2571993.00,800214.00,80021.00,0.00,0.00,355451.00,7587.00,10.00,17.00,,20.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,Z,372859089.00,331281587.00,39430476.00,6211840.00,90477.00,53930581.00,1151133.00,729.00,2358.00,,2732.00,2398.00,189.00,,4899757.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,F,1589241372.00,1333107972.00,133819821.00,461038.00,47986.00,216021670.00,14449610.00,32111.00,37432.00,,49197.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,K,1589241372.00,1333107972.00,133819821.00,461038.00,47986.00,216021670.00,14449610.00,32111.00,37432.00,,49197.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,L,401940.00,115545.00,11555.00,0.00,0.00,61400.00,4107.00,9.00,11.00,,14.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,V,401940.00,115545.00,11555.00,0.00,0.00,61400.00,4107.00,9.00,11.00,,14.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,Z,1589643312.00,1333223517.00,133831376.00,461038.00,47986.00,216083069.00,14453717.00,32120.00,37443.00,,49211.00,37443.00,7200.00,,33531418.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,F,2898098423.00,2350476938.00,236335286.00,965293.00,322300.00,369119035.00,18117217.00,18101.00,40929.00,,48887.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,K,2898098423.00,2350476938.00,236335286.00,965293.00,322300.00,369119035.00,18117217.00,18101.00,40929.00,,48887.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,L,3071360.00,1288900.00,128941.00,51.00,0.00,395504.00,19684.00,20.00,45.00,,53.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,V,3627040.00,1433068.00,143358.00,51.00,0.00,465880.00,23157.00,26.00,54.00,,63.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,Z,2901725463.00,2351910006.00,236478644.00,965344.00,322300.00,369584915.00,18140374.00,18127.00,40982.00,,48950.00,40982.00,5676.00,,39234820.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,F,3264500545.00,2841454191.00,287531459.00,2848095.00,537945.00,436320586.00,17194908.00,21949.00,39752.00,,49475.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,K,3264500545.00,2841454191.00,287531459.00,2848095.00,537945.00,436320586.00,17194908.00,21949.00,39752.00,,49475.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,L,95047882.00,46588651.00,4658941.00,76.00,0.00,29804896.00,1196926.00,1717.00,2796.00,,3443.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,V,96139048.00,46896273.00,4689703.00,76.00,0.00,29955699.00,1202811.00,1726.00,2810.00,,3460.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,Z,3360639593.00,2888350464.00,292221162.00,2848171.00,537945.00,466276285.00,18397719.00,23675.00,42562.00,,52934.00,42564.00,6444.00,,52255527.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,F,1170844697.00,1035268315.00,103990718.00,339165.00,124722.00,154490705.00,5004558.00,4111.00,11007.00,,12963.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,K,1170844697.00,1035268315.00,103990718.00,339165.00,124722.00,154490705.00,5004558.00,4111.00,11007.00,,12963.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,L,119340.00,12750.00,1275.00,0.00,0.00,15744.00,510.00,2.00,1.00,,2.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,V,119340.00,12750.00,1275.00,0.00,0.00,15744.00,510.00,2.00,1.00,,2.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,Z,1170964037.00,1035281065.00,103991993.00,339165.00,124722.00,154506449.00,5005068.00,4113.00,11008.00,,12965.00,11008.00,1438.00,,14386331.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,F,414462925.00,341477749.00,39922915.00,5405413.00,369728.00,81984589.00,1758953.00,680.00,3553.00,,3884.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,K,414462925.00,341477749.00,39922915.00,5405413.00,369728.00,81984589.00,1758953.00,680.00,3553.00,,3884.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,L,1092016.00,420203.00,51796.00,9775.00,0.00,453953.00,9859.00,11.00,23.00,,29.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,V,1092016.00,420203.00,51796.00,9775.00,0.00,453953.00,9859.00,11.00,23.00,,29.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,Z,415554941.00,341897952.00,39974711.00,5415188.00,369728.00,82438542.00,1768812.00,691.00,3576.00,,3913.00,3576.00,345.00,,6596007.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,F,1907243055.00,1731384100.00,201020124.00,25987896.00,1893818.00,349088597.00,8901915.00,4011.00,18339.00,,20357.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,K,1907243055.00,1731384100.00,201020124.00,25987896.00,1893818.00,349088597.00,8901915.00,4011.00,18339.00,,20357.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,L,2052964.00,824025.00,165633.00,82203.00,1027.00,822888.00,20984.00,23.00,47.00,,56.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,V,3379636.00,1254754.00,208706.00,82203.00,1027.00,1063746.00,27126.00,33.00,61.00,,73.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,Z,1910622691.00,1732638854.00,201228830.00,26070100.00,1894845.00,350152343.00,8929041.00,4044.00,18400.00,,20430.00,18400.00,2154.00,,30837791.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,F,684245668.00,577930623.00,66904665.00,8509708.00,601895.00,119382771.00,2428083.00,870.00,4860.00,,5319.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,K,684245668.00,577930623.00,66904665.00,8509708.00,601895.00,119382771.00,2428083.00,870.00,4860.00,,5319.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,L,3092412.00,1235163.00,147627.00,24111.00,0.00,826604.00,16812.00,21.00,37.00,,47.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,V,8243988.00,3146419.00,338753.00,24111.00,0.00,1724796.00,35080.00,46.00,79.00,,99.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,Z,692489656.00,581077042.00,67243418.00,8533819.00,601895.00,121107567.00,2463163.00,916.00,4939.00,,5417.00,4939.00,427.00,,10021548.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,F,2406240823.00,1965619652.00,197346139.00,634752.00,149421.00,298686707.00,15330922.00,19340.00,35706.00,,44181.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,K,2406240823.00,1965619652.00,197346139.00,634752.00,149421.00,298686707.00,15330922.00,19340.00,35706.00,,44181.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,L,0.00,0.00,165.00,165.00,0.00,26282.00,1352.00,2.00,4.00,,5.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,V,0.00,0.00,165.00,165.00,0.00,26282.00,1352.00,2.00,4.00,,5.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,Z,2406240823.00,1965619652.00,197346304.00,634918.00,149421.00,298712989.00,15332274.00,19342.00,35709.00,,44186.00,35709.00,5379.00,,36496754.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,F,45568244.00,40237540.00,4178292.00,148738.00,5799.00,8723543.00,205103.00,159.00,438.00,,521.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,K,45568244.00,40237540.00,4178292.00,148738.00,5799.00,8723543.00,205103.00,159.00,438.00,,521.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,L,0.00,0.00,8335.00,8335.00,0.00,82853.00,1948.00,3.00,5.00,,6.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,V,0.00,0.00,8335.00,8335.00,0.00,82853.00,1948.00,3.00,5.00,,6.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,Z,45568244.00,40237540.00,4186626.00,157073.00,5799.00,8806397.00,207051.00,162.00,443.00,,527.00,443.00,38.00,,858766.00,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,F,1682009750.00,1373547806.00,137943541.00,442590.00,146171.00,219517830.00,12745621.00,16389.00,29865.00,,37081.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,K,1682009750.00,1373547806.00,137943541.00,442590.00,146171.00,219517830.00,12745621.00,16389.00,29865.00,,37081.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,L,0.00,0.00,301.00,301.00,0.00,23303.00,1353.00,3.00,3.00,,5.00,,,,,3
2024,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,V,0.00,0.00,301.00,301.00,0.00,23303.00,1353.00,3.00,3.00,,5.00,,,,,3
