YEAR,QUARTER,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,CARRIER_REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,SERVICE_CLASS,AVL_SEAT_MILES_320,REV_PAX_MILES_140,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_MAIL_249,AVL_TON_MILES_280,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,NON_REV_ACRFT_HRS_AIRBORNE_620,ACRFT_HRS_RAMPTORAMP_630,HOURS_AIRBORNE_650,AIR_DAYS_EQUIP_810,AIR_DAYS_ROUTE_820,AIRCRAFT_FUELS_921,NUM_MONTHS
2023,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,838,1,L,2295650.00,2100416.00,210042.00,0.00,0.00,284661.00,13118.00,10.00,28.00,,32.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,838,1,V,3913175.00,3125779.00,312578.00,0.00,0.00,485234.00,22361.00,16.00,47.00,,53.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,838,1,Z,9061694075.00,7112450820.00,718475352.00,7001484.00,228786.00,1123650065.00,51781109.00,61566.00,118320.00,,139392.00,118120.00,13269.00,,92470301.00,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,F,851549556.00,772447454.00,77266619.00,21873.00,0.00,103019632.00,5954892.00,5595.00,13458.00,,15612.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,K,851549556.00,772447454.00,77266619.00,21873.00,0.00,103019632.00,5954892.00,5595.00,13458.00,,15612.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,V,327899.00,155924.00,15592.00,0.00,0.00,39669.00,2293.00,1.00,5.00,,6.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,Z,851877455.00,772603378.00,77282211.00,21873.00,0.00,103059301.00,5957185.00,5596.00,13463.00,,15617.00,14366.00,1795.00,,12349587.00,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,F,222343450.00,200718453.00,20123827.00,51982.00,0.00,27570588.00,1270534.00,1245.00,2875.00,,3319.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,K,222343450.00,200718453.00,20123827.00,51982.00,0.00,27570588.00,1270534.00,1245.00,2875.00,,3319.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,V,378700.00,218564.00,21856.00,0.00,0.00,46959.00,2164.00,1.00,4.00,,4.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,Z,222722150.00,200937017.00,20145683.00,51982.00,0.00,27617547.00,1272698.00,1246.00,2879.00,,3323.00,3069.00,383.00,,2638148.00,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,F,170761675.00,150919445.00,15165053.00,73108.00,0.00,21174448.00,975781.00,1130.00,2246.00,,2660.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,K,170761675.00,150919445.00,15165053.00,73108.00,0.00,21174448.00,975781.00,1130.00,2246.00,,2660.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,V,378700.00,212072.00,21207.00,0.00,0.00,46959.00,2164.00,1.00,5.00,,5.00,,,,,3
2023,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,Z,171140375.00,151131517.00,15186260.00,73108.00,0.00,21221407.00,977945.00,1131.00,2251.00,,2666.00,2397.00,300.00,,2060673.00,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,F,6834452.00,5360970.00,538169.00,2072.00,0.00,785192.00,89927.00,509.00,339.00,,500.00,,,,,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,K,6834452.00,5360970.00,538169.00,2072.00,0.00,785192.00,89927.00,509.00,339.00,,500.00,,,,,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,Z,6834452.00,5360970.00,538169.00,2072.00,0.00,785192.00,89927.00,509.00,339.00,,500.00,364.00,174.00,,160000.00,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,F,461584252.00,364613671.00,36585982.00,114162.00,10453.00,59686997.00,6073477.00,14309.00,16322.00,,21372.00,,,,,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,K,461584252.00,364613671.00,36585982.00,114162.00,10453.00,59686997.00,6073477.00,14309.00,16322.00,,21372.00,,,,,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,L,2473952.00,1927454.00,193889.00,1144.00,0.00,320074.00,32552.00,52.00,78.00,,93.00,,,,,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,V,2473952.00,1927454.00,193889.00,1144.00,0.00,320074.00,32552.00,52.00,78.00,,93.00,,,,,3
2023,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,Z,464058204.00,366541125.00,36779871.00,115306.00,10453.00,60007071.00,6106029.00,14361.00,16400.00,,21465.00,16585.00,2938.00,,10031000.00,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,F,240835456.00,185679490.00,18842171.00,274221.00,1.00,29764813.00,1881527.00,13751.00,6316.00,,10968.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,K,240835456.00,185679490.00,18842171.00,274221.00,1.00,29764813.00,1881527.00,13751.00,6316.00,,10968.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,Z,240835456.00,185679490.00,18842171.00,274221.00,1.00,29764813.00,1881527.00,13751.00,6316.00,,10968.00,6316.00,1710.00,,6866990.00,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,2341502260.00,1990046722.00,234944564.00,35539315.00,400577.00,448952433.00,8422670.00,2930.00,16988.00,,18446.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,2341502260.00,1990046722.00,234944564.00,35539315.00,400577.00,448952433.00,8422670.00,2930.00,16988.00,,18446.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,V,2174238.00,1806651.00,180665.00,0.00,0.00,416468.00,7821.00,3.00,15.00,,15.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,2343676498.00,1991853373.00,235125229.00,35539315.00,400577.00,449368901.00,8430491.00,2933.00,17003.00,,18462.00,17008.00,1677.00,,31156689.00,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,F,1228218768.00,938437627.00,94170148.00,326385.00,0.00,162505039.00,6498512.00,2625.00,13428.00,,14436.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,K,1228218768.00,938437627.00,94170148.00,326385.00,0.00,162505039.00,6498512.00,2625.00,13428.00,,14436.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,Z,1228218768.00,938437627.00,94170148.00,326385.00,0.00,162505039.00,6498512.00,2625.00,13428.00,,14436.00,13427.00,1622.00,,11853606.00,3
2023,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,1103503486.00,729467044.00,92383573.00,19390166.00,46703.00,211704235.00,3969437.00,969.00,7873.00,,8355.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,1103503486.00,729467044.00,92383573.00,19390166.00,46703.00,211704235.00,3969437.00,969.00,7873.00,,8355.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,L,722522.00,109158.00,107903.00,96987.00,0.00,138267.00,2599.00,1.00,5.00,,6.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,V,722522.00,109158.00,107903.00,96987.00,0.00,138267.00,2599.00,1.00,5.00,,6.00,,,,,3
2023,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,1104226008.00,729576202.00,92491475.00,19487152.00,46703.00,211842501.00,3972036.00,970.00,7879.00,,8361.00,7873.00,483.00,,14975752.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,F,386157309.00,316862063.00,34512761.00,2696093.00,130462.00,66165274.00,1374720.00,551.00,2787.00,,3091.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,K,386157309.00,316862063.00,34512761.00,2696093.00,130462.00,66165274.00,1374720.00,551.00,2787.00,,3091.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,L,0.00,0.00,125.00,125.00,0.00,18001.00,374.00,2.00,1.00,,2.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,V,0.00,0.00,125.00,125.00,0.00,18001.00,374.00,2.00,1.00,,2.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,Z,386157309.00,316862063.00,34512886.00,2696218.00,130462.00,66183274.00,1375094.00,553.00,2788.00,,3093.00,2788.00,218.00,,5079247.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,F,705395035.00,588425732.00,67287421.00,7619333.00,825515.00,100205544.00,2138859.00,721.00,4130.00,,4473.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,K,705395035.00,588425732.00,67287421.00,7619333.00,825515.00,100205544.00,2138859.00,721.00,4130.00,,4473.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,L,0.00,0.00,11613.00,7355.00,4259.00,142846.00,3049.00,3.00,6.00,,8.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,V,7994466.00,2717398.00,283353.00,7355.00,4259.00,1298354.00,27713.00,25.00,59.00,,69.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,Z,713389501.00,591143130.00,67570774.00,7626688.00,829773.00,101503898.00,2166572.00,746.00,4189.00,,4543.00,4202.00,386.00,,8557909.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,F,1396543806.00,1135915502.00,114176022.00,395214.00,189258.00,189825353.00,12697348.00,28282.00,33020.00,,43261.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,K,1396543806.00,1135915502.00,114176022.00,395214.00,189258.00,189825353.00,12697348.00,28282.00,33020.00,,43261.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,L,11509300.00,2344096.00,234410.00,0.00,0.00,1564219.00,104630.00,272.00,279.00,,360.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,V,11509300.00,2344096.00,234410.00,0.00,0.00,1564219.00,104630.00,272.00,279.00,,360.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,Z,1408053106.00,1138259598.00,114410431.00,395214.00,189258.00,191389571.00,12801978.00,28554.00,33299.00,,43621.00,33299.00,5880.00,,30343085.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,F,2792411820.00,2224030969.00,224780892.00,942059.00,1435736.00,355774588.00,17455917.00,20072.00,40039.00,,48615.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,K,2792411820.00,2224030969.00,224780892.00,942059.00,1435736.00,355774588.00,17455917.00,20072.00,40039.00,,48615.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,L,14107228.00,2670837.00,267197.00,114.00,0.00,1812696.00,89128.00,182.00,222.00,,286.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,V,14107228.00,2670837.00,267197.00,114.00,0.00,1812696.00,89128.00,182.00,222.00,,286.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,Z,2806519048.00,2226701806.00,225048089.00,942172.00,1435736.00,357587285.00,17545045.00,20254.00,40261.00,,48902.00,40261.00,5431.00,,38831056.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,F,3836899565.00,3263383006.00,332312150.00,3565522.00,2408328.00,510434945.00,20143999.00,25073.00,46031.00,,56607.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,K,3836899565.00,3263383006.00,332312150.00,3565522.00,2408328.00,510434945.00,20143999.00,25073.00,46031.00,,56607.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,L,95295381.00,47000192.00,4700532.00,513.00,0.00,29498003.00,1184932.00,1722.00,2762.00,,3429.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,V,99267415.00,48032575.00,4803770.00,513.00,0.00,30018661.00,1205564.00,1737.00,2805.00,,3477.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,Z,3936166980.00,3311415581.00,337115920.00,3566034.00,2408328.00,540453605.00,21349563.00,26810.00,48836.00,,60083.00,48839.00,7372.00,,60173752.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,F,1125324978.00,955321782.00,96326299.00,312760.00,481361.00,148482663.00,4809934.00,4463.00,10629.00,,12704.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,K,1125324978.00,955321782.00,96326299.00,312760.00,481361.00,148482663.00,4809934.00,4463.00,10629.00,,12704.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,L,885456.00,440836.00,44084.00,0.00,0.00,116812.00,3784.00,2.00,8.00,,9.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,V,885456.00,440836.00,44084.00,0.00,0.00,116812.00,3784.00,2.00,8.00,,9.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,Z,1126210434.00,955762618.00,96370382.00,312760.00,481361.00,148599475.00,4813718.00,4465.00,10637.00,,12713.00,10637.00,1439.00,,14174282.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,F,194918666.00,147210099.00,16413025.00,1295557.00,396458.00,38673490.00,828152.00,468.00,1715.00,,1957.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,K,194918666.00,147210099.00,16413025.00,1295557.00,396458.00,38673490.00,828152.00,468.00,1715.00,,1957.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,L,13854904.00,6891814.00,755939.00,66757.00,0.00,3091800.00,66994.00,53.00,141.00,,163.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,V,13854904.00,6891814.00,755939.00,66757.00,0.00,3091800.00,66994.00,53.00,141.00,,163.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,Z,208773570.00,154101913.00,17168964.00,1362314.00,396458.00,41765290.00,895146.00,521.00,1856.00,,2119.00,1856.00,197.00,,3404111.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,F,2185897040.00,1890360257.00,215741861.00,23419284.00,3286551.00,394248748.00,10053519.00,4577.00,20732.00,,23080.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,K,2185897040.00,1890360257.00,215741861.00,23419284.00,3286551.00,394248748.00,10053519.00,4577.00,20732.00,,23080.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,L,1345698.00,601972.00,113894.00,47632.00,6065.00,758379.00,19339.00,23.00,45.00,,57.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,V,3304528.00,1291720.00,182869.00,47632.00,6065.00,1101706.00,28094.00,29.00,64.00,,78.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,Z,2189201568.00,1891651977.00,215924729.00,23466916.00,3292615.00,395350454.00,10081613.00,4606.00,20796.00,,23158.00,20814.00,2162.00,,35055166.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,F,276101380.00,220948336.00,22352121.00,223564.00,33724.00,47974991.00,975746.00,349.00,1957.00,,2140.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,K,276101380.00,220948336.00,22352121.00,223564.00,33724.00,47974991.00,975746.00,349.00,1957.00,,2140.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,L,5313660.00,1996130.00,209644.00,10031.00,0.00,1223337.00,24881.00,30.00,57.00,,72.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,V,9177158.00,3385201.00,348551.00,10031.00,0.00,1871659.00,38067.00,39.00,84.00,,104.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,Z,285278538.00,224333537.00,22700672.00,233595.00,33724.00,49846651.00,1013813.00,388.00,2041.00,,2243.00,2041.00,179.00,,4128987.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,F,2582096689.00,2063280874.00,207433091.00,583777.00,521227.00,320458644.00,16449697.00,20968.00,38283.00,,47260.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,K,2582096689.00,2063280874.00,207433091.00,583777.00,521227.00,320458644.00,16449697.00,20968.00,38283.00,,47260.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,L,3552282.00,506224.00,55448.00,4825.00,0.00,555818.00,28542.00,47.00,66.00,,82.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,V,3643813.00,506224.00,55448.00,4825.00,0.00,567151.00,29125.00,49.00,68.00,,85.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,Z,2585740502.00,2063787098.00,207488539.00,588603.00,521227.00,321025795.00,16478822.00,21017.00,38351.00,,47345.00,38351.00,5236.00,,39929280.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,F,17234677.00,14934750.00,1566573.00,68560.00,4538.00,3295120.00,77473.00,74.00,173.00,,219.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,K,17234677.00,14934750.00,1566573.00,68560.00,4538.00,3295120.00,77473.00,74.00,173.00,,219.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,L,266708.00,100200.00,10812.00,792.00,0.00,176297.00,4145.00,7.00,10.00,,14.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,V,3414353.00,1251984.00,125990.00,792.00,0.00,776643.00,18260.00,18.00,40.00,,49.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,Z,20649030.00,16186734.00,1692563.00,69352.00,4538.00,4071764.00,95733.00,92.00,213.00,,268.00,213.00,22.00,,411437.00,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,F,1776507174.00,1435457251.00,144361937.00,390227.00,425985.00,231841111.00,13461134.00,18733.00,31719.00,,39854.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,K,1776507174.00,1435457251.00,144361937.00,390227.00,425985.00,231841111.00,13461134.00,18733.00,31719.00,,39854.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,L,2545356.00,350215.00,36461.00,1439.00,0.00,415229.00,24109.00,63.00,63.00,,85.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,V,2545356.00,350215.00,36461.00,1439.00,0.00,415229.00,24109.00,63.00,63.00,,85.00,,,,,3
2023,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,Z,1779052530.00,1435807466.00,144398398.00,391666.00,425985.00,232256340.00,13485243.00,18796.00,31782.00,,39939.00,31782.00,4724.00,,30613364.00,3
