YEAR,QUARTER,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,CARRIER_REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,SERVICE_CLASS,AVL_SEAT_MILES_320,REV_PAX_MILES_140,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_MAIL_249,AVL_TON_MILES_280,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,NON_REV_ACRFT_HRS_AIRBORNE_620,ACRFT_HRS_RAMPTORAMP_630,HOURS_AIRBORNE_650,AIR_DAYS_EQUIP_810,AIR_DAYS_ROUTE_820,AIRCRAFT_FUELS_921,NUM_MONTHS
2018,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,614,1,K,13162899050.00,10859801535.00,1097608071.00,11627918.00,0.00,1632199482.00,75216566.00,76300.00,169045.00,,192701.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,614,1,L,986125.00,771960.00,77196.00,0.00,0.00,122280.00,5635.00,5.00,12.00,,13.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,614,1,V,1607200.00,1185423.00,118542.00,0.00,0.00,199293.00,9184.00,8.00,20.00,,22.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,614,1,Z,13164506250.00,10860986958.00,1097726614.00,11627918.00,0.00,1632398775.00,75225750.00,76308.00,169065.00,,192723.00,158419.00,16554.00,,138402169.00,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,F,1345577233.00,1071309333.00,107130933.00,0.00,0.00,162786616.00,9409631.00,8728.00,21149.00,,24444.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,K,1345577233.00,1071309333.00,107130933.00,0.00,0.00,162786616.00,9409631.00,8728.00,21149.00,,24444.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,V,4379947.00,2606215.00,260622.00,0.00,0.00,529882.00,30629.00,20.00,64.00,,70.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,Z,1349957180.00,1073915548.00,107391555.00,0.00,0.00,163316498.00,9440260.00,8748.00,21213.00,,24513.00,14221.00,1582.00,,12211522.00,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,F,95816175.00,81660018.00,8166002.00,0.00,0.00,11881206.00,547521.00,804.00,1331.00,,1614.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,K,95816175.00,81660018.00,8166002.00,0.00,0.00,11881206.00,547521.00,804.00,1331.00,,1614.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,V,992075.00,674683.00,67468.00,0.00,0.00,123017.00,5669.00,3.00,14.00,,15.00,,,,,3
2018,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,Z,96808250.00,82334701.00,8233470.00,0.00,0.00,12004223.00,553190.00,807.00,1345.00,,1629.00,895.00,100.00,,768665.00,3
2018,1,19650,AAT,Air Sunshine Inc.,30005,D,AAT,Air Sunshine Inc.,1,6,1,125,1,F,869076.00,375946.00,37595.00,0.00,0.00,96564.00,96564.00,838.00,650.00,,720.00,,,,,3
2018,1,19650,AAT,Air Sunshine Inc.,30005,D,AAT,Air Sunshine Inc.,1,6,1,125,1,K,869076.00,375946.00,37595.00,0.00,0.00,96564.00,96564.00,838.00,650.00,,720.00,,,,,3
2018,1,19650,AAT,Air Sunshine Inc.,30005,D,AAT,Air Sunshine Inc.,1,6,1,125,1,Z,869076.00,375946.00,37595.00,0.00,0.00,96564.00,96564.00,838.00,650.00,,720.00,,,,,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,F,506510056.00,385222078.00,38688488.00,134520.00,31760.00,59829442.00,6664606.00,23872.00,23503.00,,29410.00,,,,,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,K,506510056.00,385222078.00,38688488.00,134520.00,31760.00,59829442.00,6664606.00,23872.00,23503.00,,29410.00,,,,,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,L,951520.00,877652.00,88216.00,451.00,0.00,111804.00,12520.00,20.00,32.00,,39.00,,,,,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,V,951520.00,877652.00,88216.00,451.00,0.00,111804.00,12520.00,20.00,32.00,,39.00,,,,,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,4,482,1,Z,507461576.00,386099730.00,38776704.00,134971.00,31760.00,59941246.00,6677126.00,23892.00,23535.00,,29449.00,22580.00,4385.00,,9002000.00,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,F,228212344.00,167608335.00,16801926.00,16487.00,24605.00,27459139.00,3002794.00,4282.00,7100.00,,8816.00,,,,,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,K,228212344.00,167608335.00,16801926.00,16487.00,24605.00,27459139.00,3002794.00,4282.00,7100.00,,8816.00,,,,,3
2018,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,Z,228212344.00,167608335.00,16801926.00,16487.00,24605.00,27459139.00,3002794.00,4282.00,7100.00,,8816.00,7374.00,910.00,,4237000.00,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,F,272888677.00,221679309.00,22546299.00,378367.00,1.00,39124317.00,2160644.00,15385.00,7042.00,,11645.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,K,272888677.00,221679309.00,22546299.00,378367.00,1.00,39124317.00,2160644.00,15385.00,7042.00,,11645.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,L,33664.00,22092.00,2209.00,0.00,0.00,4116.00,263.00,1.00,1.00,,1.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,V,33664.00,22092.00,2209.00,0.00,0.00,4116.00,263.00,1.00,1.00,,1.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,Z,272922341.00,221701401.00,22548508.00,378367.00,1.00,39128433.00,2160907.00,15386.00,7042.00,,11646.00,7033.00,1800.00,,7375689.00,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,F,856674119.00,700636237.00,72856715.00,2624288.00,168803.00,149014097.00,3463722.00,1549.00,7236.00,,7848.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,K,856674119.00,700636237.00,72856715.00,2624288.00,168803.00,149014097.00,3463722.00,1549.00,7236.00,,7848.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,L,66276.00,32875.00,3288.00,0.00,0.00,11611.00,263.00,1.00,1.00,,1.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,V,66276.00,32875.00,3288.00,0.00,0.00,11611.00,263.00,1.00,1.00,,1.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,Z,856740395.00,700669112.00,72860003.00,2624288.00,168803.00,149025708.00,3463985.00,1550.00,7236.00,,7849.00,5745.00,696.00,,8948256.00,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,1962238594.00,1727855959.00,213848119.00,40646327.00,416197.00,374204396.00,7022370.00,2563.00,14367.00,,15459.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,1962238594.00,1727855959.00,213848119.00,40646327.00,416197.00,374204396.00,7022370.00,2563.00,14367.00,,15459.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,L,99078.00,56616.00,7802.00,2140.00,0.00,17912.00,337.00,1.00,1.00,,1.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,V,99078.00,56616.00,7802.00,2140.00,0.00,17912.00,337.00,1.00,1.00,,1.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,1962337672.00,1727912575.00,213855921.00,40648466.00,416197.00,374222308.00,7022707.00,2564.00,14367.00,,15461.00,14368.00,1515.00,,26131530.00,3
2018,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,F,40229474.00,30392521.00,3373110.00,316837.00,17021.00,6812707.00,154704.00,48.00,319.00,,341.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,K,40229474.00,30392521.00,3373110.00,316837.00,17021.00,6812707.00,154704.00,48.00,319.00,,341.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,Z,40229474.00,30392521.00,3373110.00,316837.00,17021.00,6812707.00,154704.00,48.00,319.00,,341.00,319.00,24.00,,551688.00,3
2018,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,1598636356.00,1345727367.00,160240145.00,25474581.00,192827.00,306347878.00,5749862.00,1369.00,11579.00,,12170.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,1598636356.00,1345727367.00,160240145.00,25474581.00,192827.00,306347878.00,5749862.00,1369.00,11579.00,,12170.00,,,,,3
2018,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,1598636356.00,1345727367.00,160240145.00,25474581.00,192827.00,306347878.00,5749862.00,1369.00,11579.00,,12170.00,11579.00,645.00,,20753248.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,F,913716.00,812192.00,94337.00,11805.00,1312.00,139894.00,2986.00,1.00,6.00,,8.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,K,913716.00,812192.00,94337.00,11805.00,1312.00,139894.00,2986.00,1.00,6.00,,8.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,Z,913716.00,812192.00,94337.00,11805.00,1312.00,139894.00,2986.00,1.00,6.00,,8.00,6.00,0.00,,12900.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,F,2397407255.00,1933354595.00,195168594.00,695527.00,1137608.00,325873283.00,21797544.00,37102.00,53731.00,,68291.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,K,2397407255.00,1933354595.00,195168594.00,695527.00,1137608.00,325873283.00,21797544.00,37102.00,53731.00,,68291.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,V,624470.00,251405.00,25141.00,0.00,0.00,84871.00,5677.00,11.00,14.00,,17.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,Z,2398031725.00,1933606000.00,195193735.00,695527.00,1137608.00,325958154.00,21803221.00,37113.00,53745.00,,68307.00,53745.00,7951.00,,47847240.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,F,167413569.00,144249706.00,14490203.00,50050.00,15182.00,22076653.00,1350254.00,2160.00,3230.00,,4044.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,K,167413569.00,144249706.00,14490203.00,50050.00,15182.00,22076653.00,1350254.00,2160.00,3230.00,,4044.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,L,100192.00,40804.00,4080.00,0.00,0.00,13211.00,808.00,2.00,2.00,,3.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,V,100192.00,40804.00,4080.00,0.00,0.00,13211.00,808.00,2.00,2.00,,3.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,Z,167513761.00,144290510.00,14494284.00,50050.00,15182.00,22089864.00,1351062.00,2162.00,3232.00,,4046.00,3232.00,519.00,,2813472.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,F,3252399222.00,2696014711.00,275834156.00,2294787.00,3937898.00,414872908.00,20351915.00,18054.00,44967.00,,52467.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,K,3252399222.00,2696014711.00,275834156.00,2294787.00,3937898.00,414872908.00,20351915.00,18054.00,44967.00,,52467.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,L,990032.00,228851.00,22885.00,0.00,0.00,125571.00,6218.00,12.00,15.00,,19.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,V,990032.00,228851.00,22885.00,0.00,0.00,125571.00,6218.00,12.00,15.00,,19.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,Z,3253389254.00,2696243562.00,275857041.00,2294787.00,3937898.00,414998480.00,20358133.00,18066.00,44982.00,,52486.00,44982.00,5040.00,,43203860.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,F,5538179544.00,4765421517.00,490117330.00,5831423.00,7743756.00,726237808.00,28789185.00,21413.00,62132.00,,71553.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,K,5538179544.00,4765421517.00,490117330.00,5831423.00,7743756.00,726237808.00,28789185.00,21413.00,62132.00,,71553.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,L,78900244.00,37091952.00,3709195.00,0.00,0.00,26771513.00,1075840.00,1564.00,2494.00,,3081.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,V,80487037.00,37591008.00,3759101.00,0.00,0.00,27002528.00,1084767.00,1571.00,2513.00,,3102.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,Z,5618666581.00,4803012525.00,493876431.00,5831423.00,7743756.00,753240336.00,29873952.00,22984.00,64645.00,,74655.00,64645.00,7375.00,,76017784.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,F,1348896340.00,1176977267.00,119897823.00,1245019.00,955078.00,177970119.00,5765148.00,4182.00,12321.00,,14144.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,K,1348896340.00,1176977267.00,119897823.00,1245019.00,955078.00,177970119.00,5765148.00,4182.00,12321.00,,14144.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,L,583596.00,127254.00,12725.00,0.00,0.00,76990.00,2494.00,4.00,6.00,,8.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,V,1656720.00,282717.00,28272.00,0.00,0.00,218560.00,7080.00,10.00,16.00,,20.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,Z,1350553060.00,1177259984.00,119926095.00,1245019.00,955078.00,178188678.00,5772228.00,4192.00,12337.00,,14164.00,12337.00,1434.00,,16214400.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,F,583548959.00,483857570.00,61779327.00,10783721.00,2609848.00,110417455.00,2383859.00,1052.00,4916.00,,5511.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,K,583548959.00,483857570.00,61779327.00,10783721.00,2609848.00,110417455.00,2383859.00,1052.00,4916.00,,5511.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,L,198768.00,38380.00,3838.00,0.00,0.00,36110.00,808.00,2.00,2.00,,3.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,V,198768.00,38380.00,3838.00,0.00,0.00,36110.00,808.00,2.00,2.00,,3.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,Z,583747727.00,483895950.00,61783165.00,10783721.00,2609848.00,110453564.00,2384667.00,1054.00,4918.00,,5513.00,4918.00,459.00,,9255439.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,F,723727721.00,623231339.00,79384031.00,14637806.00,2423091.00,126954045.00,3244485.00,1516.00,6805.00,,7595.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,K,723727721.00,623231339.00,79384031.00,14637806.00,2423091.00,126954045.00,3244485.00,1516.00,6805.00,,7595.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,L,6794110.00,3282387.00,328239.00,0.00,0.00,1003101.00,26074.00,35.00,60.00,,78.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,V,17010525.00,6598103.00,659810.00,0.00,0.00,2749969.00,70807.00,76.00,156.00,,190.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,Z,740738246.00,629829442.00,80043841.00,14637806.00,2423091.00,129704014.00,3315292.00,1592.00,6962.00,,7785.00,6961.00,661.00,,11752714.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,F,102106698.00,93443541.00,12604493.00,2813571.00,446569.00,17930819.00,350931.00,187.00,709.00,,806.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,K,102106698.00,93443541.00,12604493.00,2813571.00,446569.00,17930819.00,350931.00,187.00,709.00,,806.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,V,644565.00,107856.00,10786.00,0.00,0.00,113175.00,2215.00,3.00,5.00,,7.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,Z,102751263.00,93551397.00,12615279.00,2813571.00,446569.00,18043995.00,353146.00,190.00,714.00,,813.00,714.00,60.00,,1786536.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,F,3485125092.00,2861192741.00,288681137.00,1441848.00,1120015.00,384465138.00,23393072.00,46953.00,59288.00,,77299.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,K,3485125092.00,2861192741.00,288681137.00,1441848.00,1120015.00,384465138.00,23393072.00,46953.00,59288.00,,77299.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,L,1070267.00,330581.00,33058.00,0.00,0.00,118053.00,7183.00,14.00,18.00,,22.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,V,1070267.00,330581.00,33058.00,0.00,0.00,118053.00,7183.00,14.00,18.00,,22.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,Z,3486195359.00,2861523322.00,288714195.00,1441848.00,1120015.00,384583191.00,23400255.00,46967.00,59305.00,,77321.00,59305.00,9114.00,,73385642.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,F,2293424898.00,1918695996.00,193925651.00,816714.00,1239338.00,277259127.00,14517621.00,20657.00,34373.00,,42634.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,K,2293424898.00,1918695996.00,193925651.00,816714.00,1239338.00,277259127.00,14517621.00,20657.00,34373.00,,42634.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,L,447614.00,0.00,0.00,0.00,0.00,54068.00,2833.00,3.00,7.00,,9.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,V,908184.00,77847.00,7785.00,0.00,0.00,109701.00,5748.00,6.00,14.00,,16.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,Z,2294333082.00,1918773843.00,193933436.00,816714.00,1239338.00,277368828.00,14523369.00,20663.00,34386.00,,42650.00,34386.00,5850.00,,38003244.00,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,F,842457639.00,760138245.00,92980196.00,15281416.00,1684956.00,141404747.00,2875980.00,1070.00,5799.00,,6338.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,K,842457639.00,760138245.00,92980196.00,15281416.00,1684956.00,141404747.00,2875980.00,1070.00,5799.00,,6338.00,,,,,3
2018,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,L,957524.00,452200.00,45220.00,0.00,0.00,160679.00,3268.00,6.00,8.00,,11.00,,,,,3
