YEAR,QUARTER,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,CARRIER_REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,SERVICE_CLASS,AVL_SEAT_MILES_320,REV_PAX_MILES_140,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_MAIL_249,AVL_TON_MILES_280,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,NON_REV_ACRFT_HRS_AIRBORNE_620,ACRFT_HRS_RAMPTORAMP_630,HOURS_AIRBORNE_650,AIR_DAYS_EQUIP_810,AIR_DAYS_ROUTE_820,AIRCRAFT_FUELS_921,NUM_MONTHS
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,K,244089334.00,200672896.00,20213874.00,146583.00,1.00,27656718.00,2010988.00,14550.00,6402.00,,10028.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,L,104112.00,99144.00,9933.00,18.00,0.00,12658.00,864.00,4.00,2.00,,4.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,V,104112.00,99144.00,9933.00,18.00,0.00,12658.00,864.00,4.00,2.00,,4.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,Z,244193446.00,200772040.00,20223807.00,146601.00,1.00,27669375.00,2011852.00,14554.00,6405.00,,10032.00,6404.00,1620.00,,6516992.00,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,F,1276194099.00,1098729207.00,122854756.00,12922788.00,59048.00,217774383.00,4889454.00,1907.00,9983.00,,10698.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,K,1276194099.00,1098729207.00,122854756.00,12922788.00,59048.00,217774383.00,4889454.00,1907.00,9983.00,,10698.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,626,1,Z,1276194099.00,1098729207.00,122854756.00,12922788.00,59048.00,217774383.00,4889454.00,1907.00,9983.00,,10698.00,9755.00,1134.00,,15731943.00,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,946573572.00,845303468.00,100966243.00,16435896.00,0.00,170690542.00,3219638.00,1076.00,6410.00,,6847.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,946573572.00,845303468.00,100966243.00,16435896.00,0.00,170690542.00,3219638.00,1076.00,6410.00,,6847.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,946573572.00,845303468.00,100966243.00,16435896.00,0.00,170690542.00,3219638.00,1076.00,6410.00,,6847.00,6414.00,571.00,,11919401.00,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,F,627964673.00,385417436.00,42516238.00,3974494.00,0.00,110769795.00,2419475.00,558.00,4945.00,,5175.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,K,627964673.00,385417436.00,42516238.00,3974494.00,0.00,110769795.00,2419475.00,558.00,4945.00,,5175.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,L,5393270.00,5063910.00,506391.00,0.00,0.00,941558.00,20585.00,5.00,46.00,,48.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,V,5393270.00,5063910.00,506391.00,0.00,0.00,941558.00,20585.00,5.00,46.00,,48.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,626,1,Z,633357943.00,390481346.00,43022629.00,3974494.00,0.00,111711353.00,2440060.00,563.00,4991.00,,5223.00,5221.00,306.00,,8729630.00,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,872271834.00,681843997.00,74402144.00,6217744.00,0.00,157371689.00,2966911.00,660.00,5793.00,,6062.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,872271834.00,681843997.00,74402144.00,6217744.00,0.00,157371689.00,2966911.00,660.00,5793.00,,6062.00,,,,,3
2013,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,872271834.00,681843997.00,74402144.00,6217744.00,0.00,157371689.00,2966911.00,660.00,5793.00,,6062.00,5793.00,329.00,,11036305.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,F,187853156.00,151988003.00,15423905.00,104038.00,121067.00,24770070.00,1514989.00,2557.00,3713.00,,4760.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,K,187853156.00,151988003.00,15423905.00,104038.00,121067.00,24770070.00,1514989.00,2557.00,3713.00,,4760.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,612,1,Z,187853156.00,151988003.00,15423905.00,104038.00,121067.00,24770070.00,1514989.00,2557.00,3713.00,,4760.00,3713.00,408.00,,2823441.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,F,3556911752.00,3012129088.00,309321247.00,3517353.00,4590986.00,453096580.00,22233140.00,17520.00,48503.00,,56023.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,K,3556911752.00,3012129088.00,309321247.00,3517353.00,4590986.00,453096580.00,22233140.00,17520.00,48503.00,,56023.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,L,5117120.00,1742197.00,174220.00,0.00,0.00,651889.00,31982.00,39.00,73.00,,86.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,V,5644000.00,1918737.00,191874.00,0.00,0.00,719385.00,35275.00,44.00,81.00,,95.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,Z,3562555752.00,3014047825.00,309513121.00,3517353.00,4590986.00,453815965.00,22268415.00,17564.00,48584.00,,56119.00,48559.00,5380.00,,44242898.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,F,8000897250.00,6931803442.00,714528783.00,10912170.00,10436268.00,1149384621.00,44323370.00,38545.00,97070.00,,114701.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,K,8000897250.00,6931803442.00,714528783.00,10912170.00,10436268.00,1149384621.00,44323370.00,38545.00,97070.00,,114701.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,L,12948034.00,4791186.00,479119.00,0.00,0.00,1850273.00,71229.00,87.00,162.00,,197.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,V,23697096.00,9081413.00,908141.00,0.00,0.00,3401604.00,130744.00,147.00,292.00,,348.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,Z,8024594346.00,6940884855.00,715436924.00,10912170.00,10436268.00,1152786225.00,44454114.00,38692.00,97362.00,,115049.00,97316.00,11590.00,,113520839.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,F,1308956413.00,1174666442.00,120374140.00,1998051.00,909445.00,179567493.00,5843870.00,4667.00,12590.00,,14630.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,K,1308956413.00,1174666442.00,120374140.00,1998051.00,909445.00,179567493.00,5843870.00,4667.00,12590.00,,14630.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,L,1079456.00,959895.00,95990.00,0.00,0.00,147982.00,4819.00,6.00,11.00,,15.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,V,1079456.00,959895.00,95990.00,0.00,0.00,147982.00,4819.00,6.00,11.00,,15.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,Z,1310035869.00,1175626337.00,120470130.00,1998051.00,909445.00,179715475.00,5848689.00,4673.00,12601.00,,14645.00,12601.00,1430.00,,16299604.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,F,13200119.00,10121032.00,1195575.00,138736.00,44736.00,2489660.00,53682.00,33.00,115.00,,131.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,K,13200119.00,10121032.00,1195575.00,138736.00,44736.00,2489660.00,53682.00,33.00,115.00,,131.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,L,1816464.00,489855.00,48986.00,0.00,0.00,335843.00,7384.00,13.00,19.00,,25.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,V,2923956.00,489855.00,48986.00,0.00,0.00,554415.00,11886.00,14.00,29.00,,35.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,Z,16124075.00,10610887.00,1244561.00,138736.00,44736.00,3044075.00,65568.00,47.00,144.00,,167.00,144.00,13.00,,284002.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,F,1681974768.00,1501497130.00,176878930.00,22883701.00,3845516.00,274961646.00,6978442.00,4006.00,14682.00,,16679.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,K,1681974768.00,1501497130.00,176878930.00,22883701.00,3845516.00,274961646.00,6978442.00,4006.00,14682.00,,16679.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,L,6952881.00,2494191.00,249419.00,0.00,0.00,1084875.00,27325.00,32.00,61.00,,74.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,V,16443999.00,5884153.00,588415.00,0.00,0.00,2841735.00,72237.00,65.00,153.00,,179.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,Z,1698418767.00,1507381283.00,177467346.00,22883701.00,3845516.00,277803381.00,7050679.00,4071.00,14836.00,,16859.00,14896.00,1594.00,,27326307.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,F,103548053.00,90710288.00,13576857.00,4233127.00,272701.00,19663997.00,384937.00,206.00,780.00,,884.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,K,103548053.00,90710288.00,13576857.00,4233127.00,272701.00,19663997.00,384937.00,206.00,780.00,,884.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,L,1064971.00,569160.00,56916.00,0.00,0.00,202285.00,3959.00,3.00,8.00,,10.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,V,1064971.00,569160.00,56916.00,0.00,0.00,202285.00,3959.00,3.00,8.00,,10.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,627,1,Z,104613024.00,91279448.00,13633773.00,4233127.00,272701.00,19866283.00,388896.00,209.00,788.00,,894.00,816.00,61.00,,2210929.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,650,1,F,326112010.00,237088239.00,23955016.00,134299.00,111894.00,39491949.00,2717921.00,7659.00,7483.00,,10788.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,650,1,K,326112010.00,237088239.00,23955016.00,134299.00,111894.00,39491949.00,2717921.00,7659.00,7483.00,,10788.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,650,1,L,357240.00,77665.00,7767.00,0.00,0.00,43167.00,2977.00,6.00,7.00,,9.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,650,1,V,357240.00,77665.00,7767.00,0.00,0.00,43167.00,2977.00,6.00,7.00,,9.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,650,1,Z,326469250.00,237165904.00,23962783.00,134299.00,111894.00,39535116.00,2720898.00,7665.00,7490.00,,10797.00,7490.00,1530.00,,7556100.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,F,3682024295.00,2851183668.00,288374262.00,1699833.00,1556062.00,406233897.00,24713294.00,44459.00,61846.00,,81642.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,K,3682024295.00,2851183668.00,288374262.00,1699833.00,1556062.00,406233897.00,24713294.00,44459.00,61846.00,,81642.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,L,2877935.00,750640.00,75064.00,0.00,0.00,317442.00,19315.00,42.00,48.00,,63.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,V,2877935.00,750640.00,75064.00,0.00,0.00,317442.00,19315.00,42.00,48.00,,63.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,655,1,Z,3684902230.00,2851934308.00,288449326.00,1699833.00,1556062.00,406551339.00,24732609.00,44501.00,61894.00,,81705.00,61894.00,9606.00,,63020473.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,F,2255869551.00,1827681855.00,185795736.00,1177755.00,1849795.00,269330490.00,14100481.00,17561.00,32660.00,,40318.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,K,2255869551.00,1827681855.00,185795736.00,1177755.00,1849795.00,269330490.00,14100481.00,17561.00,32660.00,,40318.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,L,341920.00,104498.00,10450.00,0.00,0.00,40785.00,2137.00,3.00,5.00,,6.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,V,341920.00,104498.00,10450.00,0.00,0.00,40785.00,2137.00,3.00,5.00,,6.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,656,1,Z,2256211471.00,1827786353.00,185806186.00,1177755.00,1849795.00,269371274.00,14102618.00,17564.00,32665.00,,40323.00,32665.00,4710.00,,30835866.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,F,264826910.00,241776738.00,30079065.00,5712794.00,188597.00,43292996.00,888930.00,243.00,1743.00,,1865.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,K,264826910.00,241776738.00,30079065.00,5712794.00,188597.00,43292996.00,888930.00,243.00,1743.00,,1865.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,L,10620720.00,4510086.00,451009.00,0.00,0.00,1723024.00,35640.00,35.00,78.00,,97.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,V,22611125.00,10251953.00,1025195.00,0.00,0.00,3681329.00,75877.00,72.00,166.00,,203.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,Z,287438035.00,252028691.00,31104260.00,5712794.00,188597.00,46974325.00,964807.00,315.00,1909.00,,2068.00,1909.00,186.00,,4099130.00,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,F,2611311911.00,2090608158.00,212488706.00,1497582.00,1930308.00,339066856.00,17410558.00,19645.00,40213.00,,48535.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,K,2611311911.00,2090608158.00,212488706.00,1497582.00,1930308.00,339066856.00,17410558.00,19645.00,40213.00,,48535.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,L,5610600.00,1747557.00,174756.00,0.00,0.00,727115.00,37404.00,50.00,87.00,,105.00,,,,,3
2013,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,V,6062850.00,1915872.00,191587.00,0.00,0.00,785725.00,40419.00,53.00,93.00,,112.00,,,,,3
