YEAR,QUARTER,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,CARRIER_REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,SERVICE_CLASS,AVL_SEAT_MILES_320,REV_PAX_MILES_140,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_MAIL_249,AVL_TON_MILES_280,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,NON_REV_ACRFT_HRS_AIRBORNE_620,ACRFT_HRS_RAMPTORAMP_630,HOURS_AIRBORNE_650,AIR_DAYS_EQUIP_810,AIR_DAYS_ROUTE_820,AIRCRAFT_FUELS_921,NUM_MONTHS
2025,1,19393,WN,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,6,838,1,Z,14125096125.00,10517597998.00,1061209774.00,9449974.00,0.00,1751511920.00,80714835.00,95367.00,184414.00,,217968.00,184833.00,21586.00,,145002369.00,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,F,522958579.00,435324198.00,43545773.00,13353.00,0.00,63267017.00,3657053.00,3569.00,8341.00,,9701.00,,,,,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,K,522958579.00,435324198.00,43545773.00,13353.00,0.00,63267017.00,3657053.00,3569.00,8341.00,,9701.00,,,,,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,612,1,Z,522958579.00,435324198.00,43545773.00,13353.00,0.00,63267017.00,3657053.00,3569.00,8341.00,,9701.00,7879.00,952.00,,6610347.00,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,F,264972575.00,223267496.00,22345249.00,18500.00,0.00,32856599.00,1514129.00,1287.00,3369.00,,3855.00,,,,,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,K,264972575.00,223267496.00,22345249.00,18500.00,0.00,32856599.00,1514129.00,1287.00,3369.00,,3855.00,,,,,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,614,1,Z,264972575.00,223267496.00,22345249.00,18500.00,0.00,32856599.00,1514129.00,1287.00,3369.00,,3855.00,3178.00,384.00,,2665779.00,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,F,628329975.00,530491902.00,53090431.00,41241.00,0.00,77912917.00,3590457.00,3029.00,7961.00,,9190.00,,,,,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,K,628329975.00,530491902.00,53090431.00,41241.00,0.00,77912917.00,3590457.00,3029.00,7961.00,,9190.00,,,,,3
2025,1,19393,WN,Southwest Airlines Co.,11033,L,WN,Southwest Airlines Co.,3,3,6,838,1,Z,628329975.00,530491902.00,53090431.00,41241.00,0.00,77912917.00,3590457.00,3029.00,7961.00,,9190.00,7520.00,908.00,,6308999.00,3
2025,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,F,787545516.00,644390586.00,64603481.00,160152.00,4270.00,101264940.00,10362441.00,22809.00,27495.00,,35731.00,,,,,3
2025,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,K,787545516.00,644390586.00,64603481.00,160152.00,4270.00,101264940.00,10362441.00,22809.00,27495.00,,35731.00,,,,,3
2025,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,L,1254988.00,1060720.00,106072.00,0.00,0.00,161789.00,16513.00,29.00,40.00,,47.00,,,,,3
2025,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,V,1254988.00,1060720.00,106072.00,0.00,0.00,161789.00,16513.00,29.00,40.00,,47.00,,,,,3
2025,1,19687,QX,Horizon Air,06580,D,QX,Horizon Air,2,2,6,673,1,Z,788800504.00,645451306.00,64709553.00,160152.00,4270.00,101426729.00,10378954.00,22838.00,27535.00,,35778.00,27761.00,3960.00,,16677000.00,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,F,233918848.00,182530033.00,18472457.00,219449.00,5.00,28944584.00,1827707.00,13127.00,6010.00,,10170.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,K,233918848.00,182530033.00,18472457.00,219449.00,5.00,28944584.00,1827707.00,13127.00,6010.00,,10170.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,608,1,Z,233918848.00,182530033.00,18472457.00,219449.00,5.00,28944584.00,1827707.00,13127.00,6010.00,,10170.00,6009.00,1710.00,,6401540.00,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,2097348760.00,1721190069.00,200541584.00,28256448.00,166129.00,402145961.00,7544583.00,2682.00,15165.00,,16464.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,2097348760.00,1721190069.00,200541584.00,28256448.00,166129.00,402145961.00,7544583.00,2682.00,15165.00,,16464.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,V,271884.00,132193.00,13222.00,3.00,0.00,52030.00,978.00,6.00,3.00,,6.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,2097620644.00,1721322262.00,200554806.00,28256451.00,166129.00,402197990.00,7545561.00,2688.00,15168.00,,16471.00,15168.00,1587.00,,27661265.00,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,2,P,0.00,0.00,64492042.00,64478861.00,13181.00,140049483.00,2044518.00,1192.00,4311.00,,4822.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,2,V,0.00,0.00,64492042.00,64478861.00,13181.00,140049483.00,2044518.00,1192.00,4311.00,,4822.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,696,2,Z,0.00,0.00,64492042.00,64478861.00,13181.00,140049483.00,2044518.00,1192.00,4311.00,,4822.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,F,1421200053.00,1128269843.00,113131631.00,286961.00,17686.00,188029126.00,7519577.00,3025.00,15440.00,,16534.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,K,1421200053.00,1128269843.00,113131631.00,286961.00,17686.00,188029126.00,7519577.00,3025.00,15440.00,,16534.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,V,30807.00,15159.00,1516.00,0.00,0.00,4075.00,163.00,1.00,0.00,,1.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,721,1,Z,1421230860.00,1128285002.00,113133147.00,286961.00,17686.00,188033201.00,7519740.00,3026.00,15440.00,,16535.00,15447.00,1611.00,,14029595.00,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,889,1,F,293986800.00,250917112.00,32269454.00,7153578.00,24164.00,58117575.00,980056.00,359.00,1904.00,,2080.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,889,1,K,293986800.00,250917112.00,32269454.00,7153578.00,24164.00,58117575.00,980056.00,359.00,1904.00,,2080.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,05375,D,HA,Hawaiian Airlines Inc.,3,3,6,889,1,Z,293986800.00,250917112.00,32269454.00,7153578.00,24164.00,58117575.00,980056.00,359.00,1904.00,,2080.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,F,1302886754.00,1012701231.00,122303425.00,20975612.00,57690.00,249804116.00,4686643.00,1148.00,9313.00,,9847.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,K,1302886754.00,1012701231.00,122303425.00,20975612.00,57690.00,249804116.00,4686643.00,1148.00,9313.00,,9847.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,V,902388.00,501507.00,50151.00,0.00,0.00,172850.00,3246.00,2.00,7.00,,8.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,696,1,Z,1303789142.00,1013202738.00,122353576.00,20975612.00,57690.00,249976966.00,4689889.00,1150.00,9320.00,,9854.00,9320.00,575.00,,18178427.00,3
2025,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,721,1,F,14373450.00,10369125.00,1038928.00,2015.00,0.00,1902128.00,76050.00,26.00,150.00,,158.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,721,1,K,14373450.00,10369125.00,1038928.00,2015.00,0.00,1902128.00,76050.00,26.00,150.00,,158.00,,,,,3
2025,1,19690,HA,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,3,3,6,721,1,Z,14373450.00,10369125.00,1038928.00,2015.00,0.00,1902128.00,76050.00,26.00,150.00,,158.00,150.00,13.00,,153544.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,F,52509042.00,41321569.00,4574583.00,437562.00,4864.00,8997230.00,186936.00,77.00,378.00,,419.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,K,52509042.00,41321569.00,4574583.00,437562.00,4864.00,8997230.00,186936.00,77.00,378.00,,419.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,L,1061412.00,259204.00,29316.00,3396.00,0.00,218703.00,4544.00,3.00,9.00,,10.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,V,1061412.00,259204.00,29316.00,3396.00,0.00,218703.00,4544.00,3.00,9.00,,10.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,339,1,Z,53570454.00,41580773.00,4603899.00,440958.00,4864.00,9215932.00,191480.00,80.00,387.00,,429.00,387.00,29.00,,686149.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,F,242566615.00,182903700.00,23298329.00,4836027.00,171932.00,35594709.00,759759.00,471.00,1542.00,,1791.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,K,242566615.00,182903700.00,23298329.00,4836027.00,171932.00,35594709.00,759759.00,471.00,1542.00,,1791.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,L,10198137.00,3574755.00,393046.00,35571.00,0.00,1810893.00,38653.00,33.00,82.00,,100.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,V,21345813.00,7305159.00,766087.00,35571.00,0.00,3351508.00,71537.00,57.00,150.00,,175.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,359,1,Z,263912428.00,190208859.00,24064416.00,4871598.00,171932.00,38946218.00,831296.00,528.00,1692.00,,1967.00,1693.00,144.00,,3516227.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,F,1449065930.00,1162249076.00,116493300.00,259451.00,8942.00,196968104.00,13175124.00,30338.00,34354.00,,45876.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,K,1449065930.00,1162249076.00,116493300.00,259451.00,8942.00,196968104.00,13175124.00,30338.00,34354.00,,45876.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,L,1637350.00,564751.00,56475.00,0.00,0.00,222531.00,14885.00,42.00,39.00,,51.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,V,1637350.00,564751.00,56475.00,0.00,0.00,222531.00,14885.00,42.00,39.00,,51.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,608,1,Z,1450703280.00,1162813827.00,116549775.00,259451.00,8942.00,197190635.00,13190009.00,30380.00,34393.00,,45926.00,34393.00,7200.00,,31436384.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,F,2693804051.00,2111533020.00,212143381.00,878513.00,111566.00,343139117.00,16839952.00,18003.00,38369.00,,46581.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,K,2693804051.00,2111533020.00,212143381.00,878513.00,111566.00,343139117.00,16839952.00,18003.00,38369.00,,46581.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,L,1665760.00,482473.00,48247.00,0.00,0.00,213023.00,10411.00,22.00,25.00,,34.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,V,3122560.00,758535.00,75854.00,0.00,0.00,397770.00,19516.00,30.00,45.00,,57.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,614,1,Z,2696926611.00,2112291555.00,212219234.00,878513.00,111566.00,343536887.00,16859468.00,18033.00,38414.00,,46638.00,38496.00,5416.00,,36937048.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,F,3443579810.00,2893270906.00,292847146.00,3188287.00,331768.00,457655856.00,18072497.00,20229.00,40758.00,,49905.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,K,3443579810.00,2893270906.00,292847146.00,3188287.00,331768.00,457655856.00,18072497.00,20229.00,40758.00,,49905.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,L,106202092.00,53134422.00,5314902.00,1460.00,0.00,33757364.00,1355707.00,1918.00,3149.00,,3921.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,V,109673771.00,54092582.00,5410718.00,1460.00,0.00,34281264.00,1375663.00,1935.00,3193.00,,3974.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,622,1,Z,3553253581.00,2947363488.00,298257864.00,3189747.00,331768.00,491937121.00,19448160.00,22164.00,43951.00,,53879.00,44437.00,5886.00,,54785607.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,F,1133692148.00,973422968.00,97674769.00,299548.00,32924.00,149575214.00,4845326.00,4338.00,10789.00,,12843.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,K,1133692148.00,973422968.00,97674769.00,299548.00,32924.00,149575214.00,4845326.00,4338.00,10789.00,,12843.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,L,855036.00,275300.00,27530.00,0.00,0.00,112799.00,3654.00,6.00,9.00,,11.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,V,3875976.00,1001414.00,100141.00,0.00,0.00,511331.00,16564.00,15.00,36.00,,42.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,623,1,Z,1137568124.00,974424382.00,97774910.00,299548.00,32924.00,150086544.00,4861890.00,4353.00,10825.00,,12885.00,10828.00,1437.00,,14239342.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,F,347957284.00,301939211.00,38002103.00,7479327.00,328855.00,68545365.00,1473571.00,622.00,3056.00,,3416.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,K,347957284.00,301939211.00,38002103.00,7479327.00,328855.00,68545365.00,1473571.00,622.00,3056.00,,3416.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,L,607404.00,147282.00,17132.00,2404.00,0.00,160560.00,3316.00,9.00,9.00,,13.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,V,607404.00,147282.00,17132.00,2404.00,0.00,160560.00,3316.00,9.00,9.00,,13.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,624,1,Z,348564688.00,302086493.00,38019235.00,7481731.00,328855.00,68705925.00,1476887.00,631.00,3065.00,,3429.00,3065.00,264.00,,5701626.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,F,2532998168.00,2179569711.00,247670259.00,28516293.00,1196995.00,463335342.00,11815258.00,5263.00,24354.00,,27062.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,K,2532998168.00,2179569711.00,247670259.00,28516293.00,1196995.00,463335342.00,11815258.00,5263.00,24354.00,,27062.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,L,9565070.00,3808278.00,413134.00,32190.00,116.00,1995965.00,50898.00,52.00,111.00,,132.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,V,16587946.00,6095448.00,643187.00,33525.00,116.00,3264610.00,83249.00,73.00,179.00,,208.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,626,1,Z,2549586114.00,2185665159.00,248313445.00,28549818.00,1197111.00,466599952.00,11898507.00,5336.00,24533.00,,27270.00,24625.00,2772.00,,41014205.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,F,968307315.00,817511810.00,90539823.00,8289102.00,499541.00,168925812.00,3435721.00,1092.00,6792.00,,7357.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,K,968307315.00,817511810.00,90539823.00,8289102.00,499541.00,168925812.00,3435721.00,1092.00,6792.00,,7357.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,L,6999240.00,3282620.00,400855.00,72593.00,0.00,1813937.00,36893.00,23.00,77.00,,93.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,V,6999240.00,3282620.00,400855.00,72593.00,0.00,1813937.00,36893.00,23.00,77.00,,93.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,687,1,Z,975306555.00,820794430.00,90940679.00,8361695.00,499541.00,170739749.00,3472614.00,1115.00,6870.00,,7450.00,6870.00,628.00,,14250921.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,F,2396173249.00,1886173634.00,189116453.00,465068.00,34022.00,297368719.00,15265582.00,18870.00,35486.00,,43861.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,K,2396173249.00,1886173634.00,189116453.00,465068.00,34022.00,297368719.00,15265582.00,18870.00,35486.00,,43861.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,694,1,Z,2396173249.00,1886173634.00,189116453.00,465068.00,34022.00,297368719.00,15265582.00,18870.00,35486.00,,43861.00,35486.00,4869.00,,35870532.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,F,10685828.00,7672554.00,882259.00,110942.00,4062.00,2046877.00,48125.00,36.00,104.00,,126.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,K,10685828.00,7672554.00,882259.00,110942.00,4062.00,2046877.00,48125.00,36.00,104.00,,126.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,L,0.00,0.00,13409.00,13409.00,0.00,285436.00,6711.00,4.00,14.00,,17.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,V,0.00,0.00,13409.00,13409.00,0.00,285436.00,6711.00,4.00,14.00,,17.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,696,1,Z,10685828.00,7672554.00,895669.00,124352.00,4062.00,2332312.00,54836.00,40.00,119.00,,144.00,119.00,13.00,,229946.00,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,F,1706325412.00,1333421088.00,133719406.00,337793.00,39504.00,222681420.00,12929305.00,15544.00,30074.00,,37060.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,K,1706325412.00,1333421088.00,133719406.00,337793.00,39504.00,222681420.00,12929305.00,15544.00,30074.00,,37060.00,,,,,3
2025,1,19790,DL,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,6,698,1,L,1348248.00,374671.00,37675.00,208.00,0.00,208605.00,12112.00,26.00,30.00,,38.00,,,,,3
